date,ipi_log_d12,ipi_manufacturing_log_d12,ipi_mining_log_d12,ipi_water_electro_gas_log_d12,pi_agriculture_log_d12,pv_eggs_log_d12,pv_meat_log_d12,pv_milk_log_d12,comm_freight_log_d12,rail_load_log_d12,constr_vol_log_d12,build_comis_log_d12,retail_nom_log_d12,retail_nom_food_log_d12,retail_nom_nonfood_log_d12,retail_real_log_d12,retail_real_food_log_d12,retail_real_nonfood_log_d12,market_service_vol_real_log_d12,cpi_log_d12,wholesale_nom_log_d12,wholesale_real_log_d12,loans_deposits_log_d12,credit_debt_log_d12,credit_debt_overdue_log_d12,credit_debt_overdue_gov_log_d12,credit_debt_overdue_suppliers_log_d12,debit_debt_log_d12,debit_debt_overdue_log_d12,debit_debt_overdue_customers_log_d12,wage_debt_overdue_log_d12,ppi_coal_log_d12,ppi_diesel_log_d12,ppi_gas_log_d12,ppi_gasoline_log_d12,ppi_oil_log_d12,ppi_residual_log_d12,ppi_animal_husbandry_log_d12,ppi_eggs_log_d12,ppi_meat_log_d12,ppi_milk_log_d12,ppi_poultry_log_d12,pi_inv_log_d12,pi_inv_construction_log_d12,pi_freight_log_d12,cpi_alchohol_log_d12,cpi_food_log_d12,cpi_nonfood_log_d12,cpi_services_log_d12,labor_demand_log_d12,un_log_d12,un_workload_log_d12,wage_nom_log_d12,wage_real_log_d12,brent_log_d12,neer_log_d12,reer_log_d12,miacr_log_d12,m0_log_d12,m1_log_d12,m2_log_d12,ex_usd_log_d12,im_usd_log_d12
2005-07-01,0.04779370486100465,0.07097661465853111,0.009148046749266392,0.02600082575698126,0.1591628918646224,0.03677425698478132,-0.012145898302108549,-0.03495501503357623,0.01110069609298403,0.02750291888962675,0.31754724971487036,,0.22560007850467656,0.2290333453702731,0.2226638199545654,0.12239433348840123,0.09127975726757143,0.14532236481834993,0.06480272429639111,0.12119412841057287,0.3615577494636435,1.660681006357807,0.3716251055285582,0.15313688682097215,-0.06749810289772284,-0.17581684665777697,-0.05855757457190158,0.24580487446345778,0.08383899046095777,0.006565410253925208,-0.761088794279738,0.372797714276512,0.40075138802577825,0.23717109768167788,0.11283165274956275,0.5074688918988324,0.3747661212193574,0.1925712632530603,0.03908135004247182,0.39403849535832514,0.1688856540971262,0.20622921746376832,0.1361130294948465,0.17048224874801754,0.17006379425567442,0.07673481386932934,0.144800193508547,0.059833688463424295,0.19766650702016975,0.007782140442055052,-0.028987536873252173,0.11203919447713151,0.21433951251539263,0.0921547429296643,0.40877377460066455,0.012840153852907932,0.1136120918555914,-0.08676768258121026,0.25739088861356496,0.26363133601803845,0.2919362701977555,0.3400082814523149,0.2831533882641253
2005-08-01,0.04779370486100465,0.07387937431649139,0.0010590238761825077,0.0288868306461163,0.08645508795981183,0.032609928959884016,-0.007751976804317273,-0.031280745884387784,0.015652262779047632,0.03925737743677349,0.30691892887006844,,0.22614405364868517,0.22848475565047544,0.2242092437344727,0.12530272138435716,0.09717947939476002,0.1453223648183508,0.06779226314475739,0.1162016068074525,0.35241492370180794,1.665727274425434,0.35119314980726557,0.14461630791448954,-0.0668680251724254,-0.044146452351474075,-0.012245050960100201,0.2238687537315478,0.0515069467759286,-0.0026047666608155495,-0.7437342904060795,0.19820460296695774,0.4097238316062466,0.24846135929849922,0.13263586586497844,0.5709568897878219,0.48205225465454493,0.18164219272086957,0.0,0.24770032286857102,0.1663838238191886,0.19670134425413366,0.13512634959240177,0.17244303368995872,0.18786841888918104,0.0777303341108313,0.13071545362680848,0.059833688463424295,0.19568434581617744,0.026101046716322074,-0.01459879942115272,0.06436244929980628,0.2260202477146187,0.11630078523488319,0.40343528463037037,0.0021342865866804672,0.09801135674533423,-0.42410745891744417,0.2578498488035921,0.2869489462734345,0.3159615132993814,0.2668508789795485,0.27920004579759805
2005-09-01,0.06080039147551641,0.093004265226174,0.011201098640807317,0.004284223006077781,0.14835108878812608,0.04005093320926889,0.0,-0.019845500669678273,0.019984462008927117,0.056405927913552034,0.2929040164329324,,0.23204193240961501,0.22992323829958838,0.2337863042466486,0.1312198984124464,0.10110490151086537,0.15225651840735033,0.049755702048907224,0.11520509451771321,0.31560210849168335,1.6501963323945557,0.33610606249055586,0.14760065683200096,-0.11379136079710861,-0.07377534718530399,-0.07673172510390991,0.21411909259964368,-0.003769823735016331,-0.040662974085794446,-0.7639484910329095,0.21261449941835853,0.3568914693898666,0.25295310132272597,0.14819786928129552,0.6130906254436859,0.5676655935697879,0.17279692620590303,-0.002661345549514138,0.2571526433624438,0.1615149272212122,0.21209760927212074,0.13017829397503178,0.1685060207306197,0.184872909909382,0.0777303341108313,0.12167470897465993,0.06181388713028646,0.1986620155101022,0.038333931918063335,-0.057158413839948574,-0.0016098742409038636,0.24391504740446734,0.13506676803659712,0.37586463833187356,0.009178966023005941,0.10022917951166299,-0.7533423413433676,0.277460319364792,0.31246079994750264,0.3381304431662553,0.2972281614382375,0.28933159586465784
2005-10-01,0.05594365536256696,0.08894746453055902,0.011201098640807317,-0.010786029914919837,0.11431376900416446,0.048588368184486974,0.008636697732590903,0.024055391285618732,0.0297076904381397,0.05494402974380996,0.3067302674224752,,0.22005706881864295,0.22489333303799697,0.21615471202427017,0.12349785231853616,0.10500734548779711,0.1369598530318754,0.06709422921118069,0.11024722615692717,0.2941053809078715,1.6168599121269658,0.3258406591357712,0.13223791410250918,-0.1204331761260029,-0.02801854454937125,-0.08126470654868267,0.21309045916833824,0.011131038360937318,-0.05721174575111032,-0.7506185344744232,0.20090317250609058,0.3267720045277649,0.3103999963114372,0.1804483691912253,0.6348419441671229,0.6892039577849047,0.15542197173555028,-0.037541065254281136,0.2500680649992084,0.14058761327963687,0.1984229793395027,0.12132432565777762,0.15386447073767062,0.17856374071611736,0.07574028370282182,0.11077811775044655,0.06181388713028646,0.19370905838125463,0.044916166052918705,-0.09662683568907138,-0.06377253105798886,0.23075780129945578,0.12897537864319553,0.1620969843242941,0.029056891778090232,0.11569951764301756,0.8797331361403575,0.2967810012348071,0.33405924351959015,0.3499083224842927,0.26600792445310617,0.28199529335902795
2005-11-01,0.0618375820513446,0.09189586961485663,0.01852713873288092,0.005474490956860478,0.08811139661013989,0.04339638830975456,-0.01271410769562209,0.030193122347463408,0.020181526261854543,0.054269629934057484,0.3210152808328228,,0.2101936749295099,0.21842149918301423,0.20356289321455012,0.11756311679872145,0.10500734548779711,0.12708810455272168,0.08781524684869879,0.10628289985501738,0.30659216605805373,1.608156636998661,0.3648983927138101,0.13440788923498914,-0.12670492288887125,-0.03768343383439543,-0.06295785015248079,0.21259580477919826,0.010189077467289032,-0.06375785327208305,-0.7258603779662476,0.205975747691844,0.21383194366722513,0.1835418131991844,0.04059380877607133,0.4685784248165863,0.7222616370932231,0.11306722917012735,-0.1992566014249535,0.24603678617365965,0.1208676522595038,0.14693643249283994,0.11538371412765613,0.1459670950427192,0.17458363595949056,0.07673481386932934,0.1038713315371913,0.06082034507140843,0.19172296040962422,0.05001042057466165,-0.13534134786976226,-0.10499598453194547,0.23706829078270353,0.1378555554000549,0.24793233978204832,0.04999404015581366,0.13396900908058118,1.6612815140904227,0.2905018738857974,0.31422819767603016,0.3352872503325468,0.22985425199708764,0.29481116035834276
2005-12-01,0.04312796239461658,0.05993826284618642,0.014639864644479417,0.010607094183380461,0.1396541608754971,0.040236317868440175,-0.01553094203087646,0.03226968542325004,0.036885778897492116,0.04550548124117437,0.3157023686555691,,0.22756086394066521,0.22300058183794924,0.23135837219979027,0.1398052655324422,0.11682182890156056,0.1573803385199204,0.08120833277295691,0.10331112946585996,0.35900794361858335,1.672695158136234,0.39063252859650177,0.07227605674907167,-0.15987008773270261,-0.05710113843112996,-0.09828262968925561,0.20178219591767288,0.020059669674536096,-0.059698971995637784,-0.7022321089883423,0.18741533951421108,0.17138161675561925,0.182321556793954,-0.00923768999128427,0.33971939821050334,0.7569719026340831,0.08757565276905055,-0.17539651844713067,0.2459083078656068,0.10432207052308229,0.060252154245279854,0.11538371412765702,0.1469596509554716,0.15480059711004568,0.07474871589770071,0.09598951733493699,0.0618158653129095,0.1897407992056337,0.036141005002123805,-0.09278173345096641,-0.08456837903192671,0.25184465098685926,0.15551251492822438,0.3617629879624191,0.04387879828357377,0.12449447024436999,1.429969424622552,0.2813968858818008,0.29801163891936344,0.3213029432740697,0.2748490657904039,0.2416685141586825
2006-01-01,0.047811811707043184,0.036064449941288323,0.010528861937956435,0.1315597046010426,0.16154558235735017,0.038426683140295737,0.019231361927887214,-0.029259608701893036,-0.0029166134953593215,0.011241814866248312,0.0784249692991228,-0.15415067982725827,0.20209189399592553,0.2113946588251272,0.19415601444095731,0.11006810343667972,0.09882648468248156,0.11841436998653698,0.07271828784012602,0.10135990933459826,0.3302745428579801,1.7690359117177898,0.3510107655205026,0.058600286832572124,-0.11873266865809651,-0.005191820142046666,-0.03884349560893252,0.11188095650852858,-0.10137674800294416,-0.07077554759311955,-0.7324948434780403,0.12753105881548787,0.20502935740618966,0.15276275455240995,0.2690596914711847,0.36186507180289595,0.8771094268113595,0.07866911195284754,-0.16200155430299645,0.21721027959354444,0.08718250312223041,0.0630590062660552,0.10547283022820331,0.13801771357981085,0.11814025573233877,0.0717739987809578,0.10286239662270003,0.0618158653129095,0.16555357359162937,0.055390848200784326,-0.051959738930711374,-0.10840137713995723,0.2048448293400007,0.1035033310174045,0.3472621006060743,0.0317154088124223,0.10886350082392493,1.0454436207874316,0.26933655350309227,0.30430111021791895,0.32602321365528475,0.4060255847716743,0.1811430913080585
2006-02-01,0.013778386102646145,0.002283460083825517,0.010528861937956435,0.05401818413855519,0.18251489787477304,0.04198575453962583,0.04609110720026699,0.026926774911249396,0.03024965625368914,0.0063025418708022585,0.12332936157693908,-0.18232155679395468,0.20427156058986373,0.20650185026325651,0.2023597977096916,0.10404398883329957,0.07658087573516159,0.12440839392674796,0.06683591793705901,0.10628845553574795,0.34557477632612077,1.833574432855361,0.3285014310542298,0.054224556911522725,-0.15773694263656157,-0.018659433504277345,-0.08688343430777667,0.16001630633149055,-0.2159408249729493,-0.20828950612423824,-0.6891732498587526,-0.082615765516592,0.27904653005016655,0.10207153078236875,0.34245107710620815,0.5617986961302046,1.019633465146132,0.08368165377639247,-0.05868958320296791,0.18195236076839016,0.0911521696556612,0.15908293174703125,0.11139584853132423,0.1399920478835277,0.11714075539925517,0.06978987114591018,0.12140856021518687,0.06281138555441146,0.15374241266328514,0.09285015396346274,-0.012739025777429802,-0.1489592694958315,0.21493851503430683,0.10946164060103492,0.2805657825940209,0.04278843470360538,0.12580681652154269,1.00362568110411,0.2746164534837501,0.3130128251837698,0.33137369859850274,0.3014365434887054,0.1887708804738626
2006-03-01,0.058719465271075855,0.08711788084129868,0.01777527045872418,0.011546757029663901,0.19937201494119616,0.03639193104746141,0.03448617607116855,0.03074423473388599,0.03157889088388366,0.023986389827482135,0.2555788270673638,0.10536051565782634,0.21155758717659268,0.20271890216919797,0.21911044661921952,0.11503311040889397,0.07934712922805165,0.1435259538612268,0.06775715245637937,0.10134039991837795,0.3228668935075838,1.8379816678427687,0.34775787187688323,0.06841071411792221,-0.145878756246538,-0.02573241396647763,-0.11471863716327224,0.16683935864396382,-0.021019540628199884,-0.019163942409911705,-0.6840159055734585,-0.05251803428344637,0.25095823949708596,0.10178269430994202,0.276581154983921,0.4929229468955203,0.8497473410975429,0.06879304128264163,0.006334602236239384,0.1762401101001334,0.09549156689783622,0.07216787676426861,0.10740382726178677,0.13498953620055598,0.11714075539925517,0.06978987114591106,0.11158529851224408,0.06281138555441146,0.14878945553443668,0.10381492029604544,0.0,-0.1560628924916383,0.20294840908481682,0.10102277195517129,0.1559247307723406,0.04966032709612733,0.12895609122760554,1.1919442284603288,0.26914344757439146,0.28878507574043955,0.3161469543121189,0.22325608270802988,0.20931585289795862
2006-04-01,0.04194758365724738,0.03961021080513394,0.036409350003617114,0.05577380049842784,0.21424586376440224,0.023913143298605277,0.03738753207162038,-0.04065895788852725,0.022258470600942992,0.041964199099032484,0.2645711065708731,0.14660347419187558,0.2044261834560075,0.1862788748780213,0.21983731706869403,0.11601302229524268,0.0754062374281741,0.14840163392471073,0.05108192546174095,0.09439248114958154,0.25446348725250534,1.7808232540028204,0.3629229913007155,0.07037470388336509,-0.10826384347323348,-0.038646495509022216,-0.06605052293762803,0.19170596984632482,0.026836817536028512,0.04211926590729309,-0.6633080290880393,-0.07095173597228488,0.14210902605378983,0.13055962223536532,0.12159876740082254,0.3530698191836166,0.5019597423598245,0.045169895519205916,-0.0944639244336134,0.16926397417905292,0.08785059488784697,0.024252534899991574,0.10541575503640122,0.1320118665066321,0.13248142057673729,0.06978987114591106,0.09476154693432814,0.060819353023171985,0.14680335756280627,0.09937247381320358,0.040821994520255034,-0.15408493576885451,0.20605256536297567,0.11219607255329667,0.3032692873894378,0.03823761760273925,0.10784571538732557,0.9249487946172696,0.2637079706522716,0.2989463922447424,0.3203891269676138,0.19226427732600548,0.17546073729379508
2006-05-01,0.10443590732393115,0.1415642935330661,0.031626940123401504,0.0597552257976135,0.2191988208932507,0.010183963547044428,0.10805398045826475,-0.027697429471070123,0.032006796135085835,0.05110601093349665,0.2514004905039471,0.14660347419187558,0.20784034511634442,0.19343454622190048,0.22026025565660756,0.12595346200049384,0.09123248268896411,0.15438967576933305,0.068558098396303,0.09141185301144361,0.2681604453332076,1.740466900553356,0.3469594611715685,0.0830743352195018,-0.12479196755049582,0.06266031499415892,-0.07090011960575548,0.19875501893753622,0.0007506300282749123,-0.020514330878781628,-0.6428351060576158,-0.08894748601649649,0.16427144622814183,0.096095828659716,0.13363824735561813,0.23342264328885776,0.4970218686110517,0.035068799532701256,-0.09006933251682891,0.1408380354493719,0.08480979541492317,-0.03569722274990106,0.1044281006351282,0.1290547426168871,0.13048541193002272,0.07078341320478909,0.08682499733859217,0.060819353023171985,0.14481725959117764,0.09119023806459658,0.06995858860691051,-0.1396203093460997,0.23745528528945847,0.14652999913801334,0.36069562712661396,0.023127884670660848,0.0873244904235495,-0.25432647875089776,0.2585545860446654,0.30782219329570815,0.32468421919218926,0.28920234090992203,0.31273333872716513
2006-06-01,0.049269526015223164,0.05624844801418405,0.025632916183191412,0.04903445605251111,0.2261536427666213,-0.0011089549237404128,0.04680406619780264,0.020845516192682823,0.031723305251118106,0.03565105510402322,0.2777882280600341,0.24846135929849966,0.22018491654331918,0.20590576133915484,0.23230371948718798,0.14486890899302907,0.11736462296581163,0.1672293583323734,0.09053700511507756,0.08842529031369395,0.24464869667611566,1.676967700486303,0.3356403891956514,0.10618048188016438,-0.1270849885167049,0.056845904071475495,-0.06406176308324874,0.1848954614813909,-0.009566365210702088,-0.02637275417912388,-0.6979183889170848,-0.14203725621229424,0.21095998258177495,0.10536051565782678,0.18085042743705593,0.2638616443329944,0.4234695083432314,0.01864132539075314,-0.08436703873653872,0.15565173084461392,0.08299415494436602,-0.12442054183273044,0.09848748910500671,0.12313172431376529,0.1136282948635996,0.0707834132047882,0.07785632735583192,0.0608193530231711,0.1428331319561309,0.09084647277357227,0.028573372444056,-0.14050466564245223,0.25143020252126647,0.1605162411127523,0.232264660722306,0.03365630689852672,0.09398500519405939,-0.3816395296960948,0.28158057886776167,0.34870824172962767,0.35382332866115007,0.2730308082980155,0.38022846664221177
2006-07-01,0.0651902603020682,0.08068958317332964,0.025632916183191412,0.04020654192894568,0.18187685832396738,0.027071036212300115,0.05159874671390874,0.011787955752041057,0.05754725703635266,0.0483891750575971,0.2802482219392264,0.10008345855698264,0.22259243529034034,0.20675343927792067,0.23598461518108937,0.14681065717593889,0.11639043876796862,0.17400904531775296,0.07475758501111329,0.09041336253908128,0.21729559479625227,1.5294068303381003,0.33393950960756236,0.12376789035667102,-0.14814745077839842,0.046935989018595414,-0.061817952814656074,0.18211309006597887,-0.0067153692644872365,-0.04068884252705818,-0.7314120906774733,-0.12516314295400655,0.12203560747143172,0.1842746824148369,0.1602412163483784,0.2629636686072221,0.28367726133226867,0.006495427088645478,-0.09343041456950019,0.1259624213245072,0.07205848438379547,-0.13759812929130533,0.10145631859880933,0.12707261611364196,0.20446949919697222,0.07475561306522227,0.08481806606463049,0.0608193530231711,0.13985546226220613,0.09425253824618895,0.0,-0.13815033848081715,0.2295270175156876,0.14328317398897816,0.24746294728193075,0.03060315643565925,0.09370314632522803,-0.49727265736128723,0.30232564765819614,0.3529236066601005,0.36167523846426697,0.1843957573207593,0.22883521335078605
2006-08-01,0.07977486495683106,0.09888060657516817,0.039746053659655445,0.051667985447951814,0.1357765111571494,0.03419136474827944,0.06039571028973967,-0.010133665714803897,0.04402822049361088,0.03953794408243283,0.2627559860890045,0.14310084364067344,0.22407520773349887,0.20848856325481702,0.236805131137646,0.14487267207326138,0.11442772960011993,0.17209149918847988,0.06576202210253435,0.09341186553533731,0.2406783787418325,1.4298089479709386,0.3404658078504337,0.12646761626835534,-0.1073944111642744,-0.09020787270188002,-0.10148939617028319,0.18851306553831115,0.0011742728864696517,-0.03306601929249986,-0.7604713526031368,-0.037041271680348764,0.11975835949987967,0.20585205420414887,0.2139164061983987,0.1996777862504988,0.22271742503234293,0.013464096404738335,-0.009132483563272231,0.14249451315304462,0.062160756619801916,-0.11992388605933435,0.10342870582601282,0.12707261611364196,0.18166236288049387,0.08169664241945629,0.08886256096113687,0.06379998116130992,0.13985546226220613,0.09461597637484953,-0.0606246218164348,-0.1319478610188778,0.23082059960979073,0.13429659329113086,0.13503463855160636,0.037113259058066284,0.10324425461587694,-0.06239029259928153,0.2969962989193178,0.3538042095472722,0.36974081172988704,0.26457832464835107,0.2910585528683871
